id,label,label_folder,cluster_id,is_dedup_rep,fold_full,fold_dedup,gpt_pred,claude_pred,gemini_pred,clip_zs_b32_piog,clip_zs_b32_pred,clip_zs_l14_piog,clip_zs_l14_pred,phash,md5
img_00795,1,1,335,0,0,-1,1,1,1,0.9752354025840759,1,0.9119446873664856,1,8a1f3d24f8d90f83,5e4bf9e0e440575a70b3d3ffc009e64c
img_00796,1,1,347,0,1,-1,1,1,1,0.9929171800613403,1,0.9741418361663818,1,dbdf0c1896e56918,8b95c0e7d2cf89c601fb6499f13575d2
img_00797,1,1,335,0,0,-1,1,1,1,0.9732730984687805,1,0.8891969919204712,1,8a1f3d24f8d90f83,aa62a55bf8a4c9f1924388af41f9e827
img_00798,1,1,336,1,2,1,0,1,0,0.13451546430587769,0,0.06446481496095657,0,81bc7c8d0fc560fc,ce4c455cfba98ad783429c4d94d91969
img_00799,1,1,337,1,3,2,1,1,1,0.7596462965011597,1,0.9314377903938293,1,af68639397876868,2480b215d68fc86090c2a6240e801bb9
img_00800,1,1,338,1,2,2,1,1,1,0.8897832632064819,1,0.48590078949928284,0,ccf622199e20ef0f,dbdf5fafe48e1d01481b1091f08ddbe5
img_00801,1,1,378,0,3,-1,0,1,0,0.37702444195747375,0,0.0699373409152031,0,8ac996b61371a4e7,afda71b7d3fe1fa8d763d0b6c106c80a
img_00802,1,1,457,0,4,-1,1,1,1,0.722041130065918,1,0.9511423707008362,1,80376b6b3e1b616c,659ef75aac887fde3b02810efe5fd00d
img_00803,1,1,339,0,4,-1,0,1,0,0.48749038577079773,0,0.18576623499393463,0,c2793e351a8be472,94608e00e17011b9fa5850f36b7f8744
img_00804,1,1,540,0,1,-1,0,1,0,0.8037063479423523,1,0.76285320520401,1,c18b1a743493cbcf,abf0785f189a1df1825bda57de13af3e
img_00805,1,1,340,1,3,2,1,1,1,0.9951948523521423,1,0.9931284189224243,1,8a7434c3f09f3f0a,45312a9999f3b6a5967720082703dea2
img_00806,1,1,341,1,2,4,1,1,1,0.9271218776702881,1,0.5089616775512695,1,af3b916b83918596,c82eef5f6762a8532d363486a86e6165
img_00807,1,1,514,1,0,4,1,1,1,0.6786032319068909,1,0.2970850467681885,0,ba12c46de1c50f97,e37966cf09f999ac527b7749b050e0f8
img_00808,1,1,577,0,1,-1,0,1,0,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00809,1,1,344,1,4,0,0,1,0,0.7503769993782043,1,0.3041393458843231,0,9b8f607155358d8b,384c49aa5cd359e1ad6d1cebcb0d91a0
img_00810,1,1,595,0,0,-1,0,1,1,0.43828409910202026,0,0.37938469648361206,0,cc3333cccc3333cc,685f79655e555e490526ad99c454c2a6
img_00811,1,1,580,1,3,3,1,0,1,0.540615975856781,1,0.06345458328723907,0,9e1ed1c1e0f0dd26,e92ad283edba9df725121ece745a2a60
img_00812,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00813,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00814,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00815,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00816,1,1,346,1,4,4,0,1,1,0.5594761967658997,1,0.49563753604888916,0,deca20262389df76,21f2c6e9346fdd4cf6c2874fce0d4323
img_00817,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00818,1,1,346,0,4,-1,0,1,1,0.5594761967658997,1,0.49563753604888916,0,deca20262389df76,21f2c6e9346fdd4cf6c2874fce0d4323
img_00819,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00820,1,1,342,1,3,0,1,1,1,0.6772939562797546,1,0.9568836092948914,1,8a5178c30779971f,d185c5751a68fe04078e1394fcac88d1
img_00821,1,1,577,0,1,-1,0,1,0,0.6285949349403381,1,0.1194554790854454,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00822,1,1,577,0,1,-1,0,1,0,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00823,1,1,346,0,4,-1,0,1,0,0.5594761967658997,1,0.49563753604888916,0,deca20262389df76,21f2c6e9346fdd4cf6c2874fce0d4323
img_00824,1,1,343,1,4,3,1,1,1,0.7028743028640747,1,0.8418601751327515,1,be4bb1c91bb0c196,d6b31185d85dcadff35623ec6eb64132
img_00825,1,1,346,0,4,-1,0,1,0,0.5594761967658997,1,0.49563753604888916,0,deca20262389df76,21f2c6e9346fdd4cf6c2874fce0d4323
img_00826,1,1,495,0,2,-1,0,0,0,0.20965830981731415,0,0.220828115940094,0,c7c73838e3ce1c8c,70531231cca76ed4193542766e912261
img_00827,1,1,577,0,1,-1,0,1,0,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00828,1,1,577,0,1,-1,0,1,0,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00829,1,1,577,0,1,-1,0,1,0,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00830,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00831,1,1,346,0,4,-1,1,1,1,0.5594761967658997,1,0.49563753604888916,0,deca20262389df76,21f2c6e9346fdd4cf6c2874fce0d4323
img_00832,1,1,346,0,4,-1,1,1,1,0.5594761967658997,1,0.49563753604888916,0,deca20262389df76,21f2c6e9346fdd4cf6c2874fce0d4323
img_00833,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00834,1,1,577,0,1,-1,0,1,1,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00835,1,1,344,0,4,-1,1,1,1,0.7503769993782043,1,0.3041393458843231,0,9b8f607155358d8b,384c49aa5cd359e1ad6d1cebcb0d91a0
img_00836,1,1,345,1,3,3,0,0,0,0.1716459095478058,0,0.06688620895147324,0,cbcb34b4328235b7,ba50fba3babef43a624624844d3a07e6
img_00837,1,1,346,0,4,-1,1,1,1,0.5594761967658997,1,0.49563753604888916,0,deca20262389df76,21f2c6e9346fdd4cf6c2874fce0d4323
img_00838,1,1,348,1,3,3,1,1,1,0.8523824214935303,1,0.9552028775215149,1,9acd3060659a4f7e,c6f11652ff05501cc7a85a8c1de2da39
img_00839,1,1,347,0,1,-1,1,1,1,0.9929171800613403,1,0.9741418361663818,1,dbdf0c1896e56918,8b95c0e7d2cf89c601fb6499f13575d2
img_00840,1,1,347,0,1,-1,1,1,1,0.9929171800613403,1,0.9741418361663818,1,dbdf0c1896e56918,8b95c0e7d2cf89c601fb6499f13575d2
img_00841,1,1,348,0,3,-1,1,1,1,0.9351458549499512,1,0.9494472146034241,1,9acd3060659a4f7e,f01beefb3c0040d9d681ce3d5de6ac1f
img_00842,1,1,348,0,3,-1,1,1,1,0.8777811527252197,1,0.9801320433616638,1,9acf306065924f7e,6d67887f899f28fa6ef66df45f4048fb
img_00843,1,1,349,0,0,-1,0,0,0,0.8515014052391052,1,0.8968503475189209,1,d08f5ceaf3013eb0,14bb1e206e58c814f5ad6ae6666d6cbb
img_00844,1,1,587,0,4,-1,1,1,1,0.9012355804443359,1,0.9039625525474548,1,926e9976146eb172,dcb2b0f90fa6cdfa6c3feed7681d5581
img_00845,1,1,419,0,1,-1,0,1,1,0.2601698338985443,0,0.2241363823413849,0,e666999966269999,b8054e2a276d9222228af44b278a6a44
img_00846,1,1,436,1,2,3,1,1,1,0.33221855759620667,0,0.2940221130847931,0,8d6b251e4b72b25a,0f79a37a665067bf60cd7be19272cf0c
img_00847,1,1,350,1,4,4,1,1,1,0.35713475942611694,0,0.21499063074588776,0,caf084afe452fb48,4a1a79eaf922f2ae821dc4bec0a12513
img_00848,1,1,436,0,2,-1,1,1,1,0.33221855759620667,0,0.2940221130847931,0,8d6b251e4b72b25a,0f79a37a665067bf60cd7be19272cf0c
img_00849,1,1,542,0,2,-1,1,1,1,0.7633845210075378,1,0.6385813355445862,1,e8f30d270d73c833,2cecdfd88f6833d6caba4092737d129b
img_00850,1,1,351,1,1,1,0,0,1,0.7977020740509033,1,0.8488327264785767,1,d21eecea61019ced,424c7c8c8294eb8bf1f652f6883808ec
img_00851,1,1,352,0,3,-1,0,0,0,0.11425594240427017,0,0.03284495323896408,0,bc1ec6f0e0c7c331,617796fdc2e734a372264ce1213b9901
img_00852,1,1,353,1,0,3,0,1,1,0.21477310359477997,0,0.13791660964488983,0,870528fbd85adad1,a45b0558576a55ca312237464c48df9e
img_00853,1,1,354,1,0,2,1,1,1,0.57918381690979,1,0.4158353805541992,0,aacc2433b373327c,26df1cd05f9e61323e20436f59062e07
img_00854,1,1,355,1,1,3,1,1,1,0.7184940576553345,1,0.3486594259738922,0,946a727a6d9694e4,18b0858e19a36251cddb7dd711c4918a
img_00855,1,1,407,1,2,2,1,1,1,0.689947783946991,1,0.7011386752128601,1,9270636d3d3c1367,9d7dbacf90c798b9f25356a726b617c5
img_00856,1,1,419,0,1,-1,0,1,1,0.2601698338985443,0,0.2241363823413849,0,e666999966269999,b8054e2a276d9222228af44b278a6a44
img_00857,1,1,419,0,1,-1,0,1,1,0.2601698338985443,0,0.2241363823413849,0,e666999966269999,b8054e2a276d9222228af44b278a6a44
img_00858,1,1,357,0,0,-1,1,1,1,0.28135740756988525,0,0.36884117126464844,0,a426cb66b8991be6,3c5af1413cf6b0e2dfa4564674f5ce08
img_00859,1,1,593,0,3,-1,0,1,1,0.3202056884765625,0,0.2598017752170563,0,b33399ce668c8ccc,7714f109740d54a708f033db1d8a1789
img_00860,1,1,472,0,2,-1,0,0,1,0.46505674719810486,0,0.38319849967956543,0,99d9666666733131,17250b508ed560fb723468b48bd1cf51
img_00861,1,1,356,1,4,0,0,0,0,0.1734013557434082,0,0.15290918946266174,0,b3333333333333a2,6decedfc82424f9f17e72caefc54221a
img_00862,1,1,357,0,0,-1,1,1,1,0.28135740756988525,0,0.36884117126464844,0,a426cb66b8991be6,3c5af1413cf6b0e2dfa4564674f5ce08
img_00863,1,1,358,0,0,-1,1,1,1,0.7924771308898926,1,0.9742839336395264,1,c387f0b8c1b4bba4,09c997ffb2ffa6dd94f56d1ba5d01f82
img_00864,1,1,562,0,3,-1,0,1,0,0.3873734176158905,0,0.1954524666070938,0,e666269999999999,ab318d30d6eb4c05c681fca4bd5472d3
img_00865,1,1,582,0,4,-1,1,1,1,0.6817305088043213,1,0.882461428642273,1,f97750d08819772b,9ccacedae75cc1ec7c107fd5dde3ded7
img_00866,1,1,538,0,0,-1,0,1,1,0.21493591368198395,0,0.043949194252491,0,d89833659cc9c7c9,b11443da644937baec1ed628513a819d
img_00867,1,1,359,1,0,1,1,1,1,0.922163724899292,1,0.983073890209198,1,88d22d4c7ebec1e1,6a7fcbe54456e2d3c01e04242726eace
img_00868,1,1,360,1,4,2,1,1,1,0.7319745421409607,1,0.9741843342781067,1,9612d4b93b16566b,f042b2e669e598c99462d91bc4d6ec71
img_00869,1,1,361,0,3,-1,0,0,0,0.2880708575248718,0,0.24866174161434174,0,bb3b161e2e6a6ac0,0188f71b5a732fc83930809cdf618087
img_00870,1,1,362,1,4,3,1,1,1,0.16275838017463684,0,0.09835520386695862,0,e666339999998c66,7297ecf8717cf4bf61eb7192837e1116
img_00871,1,1,363,1,4,0,1,1,1,0.9049367308616638,1,0.9814712405204773,1,8a13b646b65e9993,96fe79c3ee17402c026db5f87ac76053
img_00872,1,1,449,1,1,1,1,1,1,0.518049955368042,1,0.19961285591125488,0,bf94609e9b94b491,9a647ee682f7543447ca04aecd8f9790
img_00873,1,1,364,1,1,0,1,1,1,0.746957540512085,1,0.2504062354564667,0,bed0c1afa54e9416,c51fe568055425adb21145a66a2f7874
img_00874,1,1,529,0,3,-1,1,1,1,0.6556909084320068,1,0.41661354899406433,0,806f63616e2d3c2f,cd203ad5766253a1533a444258a1577a
img_00875,1,1,570,0,1,-1,0,0,0,0.16790346801280975,0,0.06547365337610245,0,cfc7e3d998342431,73c5ae79a80c3a6bb454e981cab6d3b5
img_00876,1,1,365,1,2,3,1,1,1,0.3540155291557312,0,0.4847925901412964,0,bf6a913328382e6e,1b01f30fd0f3edcae084423c22f2bb60
img_00877,1,1,429,0,4,-1,1,0,0,0.2089657187461853,0,0.044960957020521164,0,b3336c646666c699,f3c72f05cdcce307179c22577e5287eb
img_00878,1,1,366,1,2,3,1,1,1,0.7364620566368103,1,0.8048725128173828,1,9e40792672ed36e2,a69455b1c97e5ebe786e7ae009f01ff4
img_00879,1,1,455,0,3,-1,1,1,0,0.20294255018234253,0,0.18903233110904694,0,8833cc336c7173ec,fe69ac2b3a0f4763bc0f3bcd6a11e458
img_00880,1,1,455,0,3,-1,1,1,1,0.20294255018234253,0,0.18903233110904694,0,8833cc336c7173ec,fe69ac2b3a0f4763bc0f3bcd6a11e458
img_00881,1,1,455,0,3,-1,1,1,1,0.20294255018234253,0,0.18903233110904694,0,8833cc336c7173ec,fe69ac2b3a0f4763bc0f3bcd6a11e458
img_00882,1,1,455,0,3,-1,1,1,1,0.20294255018234253,0,0.18903233110904694,0,8833cc336c7173ec,fe69ac2b3a0f4763bc0f3bcd6a11e458
img_00883,1,1,455,0,3,-1,1,1,1,0.35177627205848694,0,0.22320833802223206,0,88336c33cc7373cc,4ed701763afc6d8370ced250b7e85da0
img_00884,1,1,367,1,2,3,1,1,1,0.8532572388648987,1,0.4158734083175659,0,e4b7025b896676cc,d78c34ef7a3b3464a0afed69b3a37057
img_00885,1,1,368,1,3,2,1,1,1,0.8983575701713562,1,0.9896178841590881,1,91be4a6e2d396392,dd9b06c02bf90363d4c77271389fcec6
img_00886,1,1,369,1,2,4,0,0,0,0.6555556654930115,1,0.7411386370658875,1,9c9c636373b49cc8,e7d27ea43723518fcfe5647f1cc4bc2f
img_00887,1,1,370,1,4,2,0,0,0,0.06209767609834671,0,0.16477064788341522,0,ea6a3b959191cccc,2d45a1230a44a2166ac4984ee5ac6e93
img_00888,1,1,371,1,4,1,0,0,0,0.19003696739673615,0,0.1829332858324051,0,8c8c51936beda666,0d2235c2739e4d151b1fa83e8dce56b4
img_00889,1,1,372,1,1,2,0,0,0,0.35949942469596863,0,0.13098573684692383,0,aa2a2ad5d5dd085d,8bfc958cabfcdeae29b804142cd2795b
img_00890,1,1,373,1,3,4,0,0,0,0.12040305137634277,0,0.030618909746408463,0,ca4a347d3535c83e,dcc4736df1f0f1b706e2aaec03779f15
img_00891,1,1,1086,0,0,-1,0,1,0,0.22417718172073364,0,0.29141467809677124,0,b323cccc3333cccc,80fb3b4f3731eb1b9b124ac9e75455ab
img_00892,1,1,467,0,1,-1,1,1,1,0.31375887989997864,0,0.7150673866271973,1,8bc6c2079792c7cb,80c17c565e594d1f30e8c48bfcdfa03e
img_00893,1,1,568,0,2,-1,0,1,0,0.11834529042243958,0,0.12493312358856201,0,b331cc663399cc66,e4a24e39c06f50c963b419f0fca0c295
img_00894,1,1,380,0,3,-1,0,0,0,0.1468794345855713,0,0.13742119073867798,0,ec6ccc6c3131399b,3c0b6f1eac8179ef253f1742aa465238
img_00895,1,1,374,0,4,-1,1,1,1,0.14612294733524323,0,0.08625565469264984,0,9d13673c32633a3c,f881f25c67a64e6ca34996e8e07e0a1a
img_00896,1,1,374,0,4,-1,1,1,1,0.14612294733524323,0,0.08625565469264984,0,9d13673c32633a3c,f881f25c67a64e6ca34996e8e07e0a1a
img_00897,1,1,466,0,2,-1,1,1,1,0.5986536741256714,1,0.1908029466867447,0,ea949461d19cce6d,3cbb30ea8985c1f389e43e12e796a971
img_00898,1,1,375,1,0,4,0,0,0,0.05503999441862106,0,0.05431127920746803,0,c9ad62e3a5a78989,ef8011bf6b3997197553d9b61a1f3580
img_00899,1,1,376,1,0,0,0,0,0,0.38947033882141113,0,0.013027649372816086,0,8f6087fe3f90d881,3b8eb8100410624776268fded12cefdd
img_00900,1,1,473,1,2,0,1,1,1,0.7996786236763,1,0.43733295798301697,0,92d3e89484edbc9c,273fd5ac6afc49036d39982a55af8e9c
img_00901,1,1,419,0,1,-1,1,1,1,0.7995551228523254,1,0.5879431366920471,1,cc66339966339999,d9d2d18c1ecafe491b8c8fe2e6dc96d3
img_00902,1,1,377,1,0,3,0,0,0,0.07516208291053772,0,0.09130358695983887,0,ea0c2a4a0d6e7bf1,df86589d5a349a00bdd61614b9d4ca90
img_00903,1,1,377,0,0,-1,0,0,0,0.07539257407188416,0,0.08735301345586777,0,ea0c2a4a0d6e7bf1,0b1822f026ae90f34857731dffe3bdee
img_00904,1,1,377,0,0,-1,0,0,0,0.07381810247898102,0,0.1115979254245758,0,ea0c2a4a0d6e7bf1,73687493f86ae997c52f0e5f9717ffb8
img_00905,1,1,377,0,0,-1,0,0,0,0.07602494955062866,0,0.13139380514621735,0,ea0c0e4a0d4e79fd,20665a50e68420dc9997e6455fe5cf21
img_00906,1,1,377,0,0,-1,0,0,0,0.0740092471241951,0,0.07719067484140396,0,ea0c2a4a0d6e7bf1,393491095d6b43c4ff96c9b564f0e5b2
img_00907,1,1,378,0,3,-1,1,1,1,0.37702444195747375,0,0.0699373409152031,0,8ac996b61371a4e7,afda71b7d3fe1fa8d763d0b6c106c80a
img_00908,1,1,379,0,2,-1,1,1,1,0.9831879734992981,1,0.8895693421363831,1,8add641313ec4d3b,32f9a33ebaf57d14f35b859a0812bbfd
img_00909,1,1,583,0,1,-1,1,1,1,0.6884201169013977,1,0.5738939046859741,1,9999cccc99993966,27db852e2c3bf56e9e55bbc362675b20
img_00910,1,1,380,0,3,-1,0,0,0,0.1468794345855713,0,0.13742119073867798,0,ec6ccc6c3131399b,3c0b6f1eac8179ef253f1742aa465238
img_00911,1,1,381,0,3,-1,1,1,1,0.8216450214385986,1,0.1481008380651474,0,a87ae16b40d06fe5,e886b3b7d400d46109937b4ea7c776fb
img_00912,1,1,466,0,2,-1,1,1,1,0.6172441244125366,1,0.3150564432144165,0,eb949463d18dc23d,413f0bc061ddc7657aca67534257165c
img_00913,1,1,466,0,2,-1,1,1,1,0.5723376870155334,1,0.2328988015651703,0,eb949463c18dc27d,d60f45c0890b54f2606446bb969d1cf6
img_00914,1,1,582,0,4,-1,1,1,1,0.6917064785957336,1,0.8280625939369202,1,f97700d48819776b,80c67eb7fa22f2a7a4a641e7eb6ca261
img_00915,1,1,429,0,4,-1,1,1,1,0.13695070147514343,0,0.09246009588241577,0,b333cccc66668999,c2d5b28274c4444d10878ed290c8b42f
img_00916,1,1,382,1,1,1,0,0,0,0.2958434522151947,0,0.16019444167613983,0,eed13bc43b84641b,871ad5c0c819f1c276d98d423a74b9eb
img_00917,1,1,383,0,1,-1,0,0,0,0.3119277358055115,0,0.4570373296737671,0,93c76d3892926c6d,8eeeb6e469844296e2e225a1a1401850
img_00918,1,1,466,0,2,-1,1,1,1,0.5123213529586792,1,0.2234935611486435,0,eb949563c1964ecc,c336ae6d116bfa4affa5808d3c18b31f
img_00919,1,1,384,1,3,4,1,1,1,0.581989049911499,1,0.8147438764572144,1,ed5b6f5250e55340,67101f414d1aed5d967a2a85607d3bcb
img_00920,1,1,595,0,0,-1,0,1,1,0.43828409910202026,0,0.37938469648361206,0,cc3333cccc3333cc,685f79655e555e490526ad99c454c2a6
img_00921,1,1,595,0,0,-1,0,1,1,0.4699830114841461,0,0.5359652042388916,1,cc3333cccc3333cc,5704838d675982bc7882c061e76b044d
img_00922,1,1,385,1,1,1,0,0,0,0.30794915556907654,0,0.34918370842933655,0,aa57d56a8255d52a,1247da2d51b9b2eed97afa9ae8c880c4
img_00923,1,1,386,1,1,4,0,0,0,0.06362118571996689,0,0.10701989382505417,0,babbc5c5c5e0e244,958f0ec8364163e66e50eed7b65a5d98
img_00924,1,1,387,1,3,2,1,1,1,0.9725810885429382,1,0.9360700845718384,1,c62239e9eb94c699,1ec6ad96fa77d5db0c4c3ffda5a6c2f4
img_00925,1,1,388,0,0,-1,1,1,1,0.3781369924545288,0,0.2069265991449356,0,fa87727a85788568,7de1978195c8787116f848c85d0effbd
img_00926,1,1,434,0,0,-1,1,1,1,0.8959946036338806,1,0.9385612607002258,1,8a417836f647cd5c,afa6b447197d7a0d723e15a8af0cd1bb
img_00927,1,1,570,0,1,-1,0,0,0,0.16790346801280975,0,0.06547365337610245,0,cfc7e3d998342431,73c5ae79a80c3a6bb454e981cab6d3b5
img_00928,1,1,472,0,2,-1,0,1,0,0.25628992915153503,0,0.09063845127820969,0,9999646673336666,912084bff93d9a961ef38187fdb62a03
img_00929,1,1,583,0,1,-1,0,1,1,0.6884201169013977,1,0.5738939046859741,1,9999cccc99993966,27db852e2c3bf56e9e55bbc362675b20
img_00930,1,1,389,1,0,3,1,1,1,0.2966514527797699,0,0.6745808124542236,1,9a3e6341df607607,75a20d1b7878c292e49925d02418a6d9
img_00931,1,1,519,0,2,-1,1,1,1,0.6983579993247986,1,0.5684790015220642,1,9f609e619e62b03e,5e58344ab8ac5a299d230a1f2baf2e4a
img_00932,1,1,472,0,2,-1,1,1,0,0.46197381615638733,0,0.3662673532962799,0,99d9666666733131,300339f7629c75bd8ba874e11b9d2f02
img_00933,1,1,472,0,2,-1,1,1,0,0.46197381615638733,0,0.3662673532962799,0,99d9666666733131,300339f7629c75bd8ba874e11b9d2f02
img_00934,1,1,472,0,2,-1,1,1,0,0.46197381615638733,0,0.3662673532962799,0,99d9666666733131,300339f7629c75bd8ba874e11b9d2f02
img_00935,1,1,463,0,1,-1,1,1,1,0.6607895493507385,1,0.9968951940536499,1,a03d3d073a6ac61f,087ccec69816f6a0e541ece2010344b7
img_00936,1,1,390,1,4,0,1,1,1,0.9417341351509094,1,0.672946572303772,1,aa1cf6529d03e65a,10c57f266fb104b340e830927c35bae2
img_00937,1,1,463,0,1,-1,1,1,1,0.6607895493507385,1,0.9968951940536499,1,a03d3d073a6ac61f,087ccec69816f6a0e541ece2010344b7
img_00938,1,1,391,0,1,-1,1,1,1,0.15831993520259857,0,0.22882121801376343,0,b838c7c6c2c730cf,0868763969655d9a562dcaa87ab07df9
img_00939,1,1,392,1,1,0,0,1,0,0.07168176770210266,0,0.07260754704475403,0,c9d93666629c9c33,216fae40149343d5abf6e4ebca862fa8
img_00940,1,1,393,0,4,-1,0,0,0,0.15617679059505463,0,0.266476571559906,0,ad69cbc63432c393,6c10ce81e1affe2bcc3d7124528b1252
img_00941,1,1,595,0,0,-1,0,1,1,0.4699830114841461,0,0.5359652042388916,1,cc3333cccc3333cc,5704838d675982bc7882c061e76b044d
img_00942,1,1,394,1,0,1,0,1,1,0.2656962275505066,0,0.12986737489700317,0,e2629e9d62959d94,5fb34f980fa487fa58587380b3540597
img_00943,1,1,395,1,2,3,1,1,1,0.9807321429252625,1,0.49064984917640686,0,bf71d05345453ed0,eaa18d3a79b2c09ebb7022eece3965ab
img_00944,1,1,556,0,2,-1,0,0,0,0.191230908036232,0,0.21642819046974182,0,99e094979f2c6d4a,78fbcb24f2b33b2c9ae4d6d65f7ef836
img_00945,1,1,594,0,0,-1,1,1,1,0.9887497425079346,1,0.9769997596740723,1,cd2632cd26c97cb1,5f77758a2c50d095573e477b7e9a3ae6
img_00946,1,1,595,0,0,-1,0,1,1,0.4699830114841461,0,0.5359652042388916,1,cc3333cccc3333cc,5704838d675982bc7882c061e76b044d
img_00947,1,1,396,0,3,-1,1,1,1,0.24766531586647034,0,0.49892520904541016,0,bb7094c50c6b3fe0,550df548228f1fcea2cd4e8b04fe8629
img_00948,1,1,548,0,0,-1,1,1,1,0.6072365641593933,1,0.28503870964050293,0,bba6b9c0c0851ebb,064d916aa75a5f2bd0f7238b8677cbea
img_00949,1,1,526,0,3,-1,0,0,0,0.12854351103305817,0,0.06520702689886093,0,c04f2af02af52e4f,6ba7a79d63ea0ea4c3099ada55d6192a
img_00950,1,1,529,0,3,-1,1,1,1,0.5432750582695007,1,0.2336735874414444,0,807a3b61666b3c3d,f61de7232af051a59821779fc0e84ad4
img_00951,1,1,488,1,4,0,0,1,0,0.48954111337661743,0,0.9789956212043762,1,8d6b729ccc325999,5e60eaaa0edcb67d21a8a2a32826ab23
img_00952,1,1,397,1,4,0,0,0,0,0.07285323739051819,0,0.037851836532354355,0,cbcbb49d1ca04a9e,5730b90b4f4b3f8a1656f7639e8f594b
img_00953,1,1,398,1,0,2,0,1,0,0.20541667938232422,0,0.07241884618997574,0,a2b3cfddcc32240d,e767813c5af1154884af9025ed4d9bf5
img_00954,1,1,399,1,3,2,0,0,0,0.4221896231174469,0,0.026007510721683502,0,aa89f94f7416780b,ba4e43bc8cd66db328adee79d3a92166
img_00955,1,1,400,1,1,2,0,1,0,0.24457579851150513,0,0.2329189032316208,0,9da5275a586266e6,fb860e9323391ef1bb2da921aea188f9
img_00956,1,1,401,1,4,2,1,1,1,0.9770727157592773,1,0.986390233039856,1,8d84b3c9cad2727a,47fd5967721f308e8d10170918c03ffb
img_00957,1,1,402,0,4,-1,1,1,1,0.1850089579820633,0,0.18463338911533356,0,8a39679864669bce,6dedbe28b2987b817c0cae5260763c3f
img_00958,1,1,403,1,4,3,1,1,1,0.9081835150718689,1,0.9672855734825134,1,aa1481d5fc813cf7,b405e7643ee8f71a3721a85b05c246b0
img_00959,1,1,404,1,0,0,1,1,1,0.5950413346290588,1,0.8836188316345215,1,aac4ccd8c8ad8dda,efce1a0851a9e79a922400995419659d
img_00960,1,1,405,1,2,1,1,1,1,0.7380430698394775,1,0.12145741283893585,0,eb94c1c1966a8d8f,3a4624e154ce6a1ec6bdc17c652314fa
img_00961,1,1,406,1,3,1,0,1,0,0.3919612765312195,0,0.4298846125602722,0,bf2f2f3515d51140,17f1f8ad59822484b5a6e5a96c63a0c6
img_00962,1,1,407,0,2,-1,1,1,1,0.6877434849739075,1,0.776581883430481,1,9271636d3d3c1347,7d7317d092766a4f6f1eeb0a49962521
img_00963,1,1,549,0,3,-1,1,1,1,0.6069785952568054,1,0.6416478157043457,1,c0f0ec6d69e93b84,11dd61ef158ecd7903d25d855b8baf6d
img_00964,1,1,408,1,4,1,1,1,1,0.9402827024459839,1,0.8433825969696045,1,8a9d3074bc89cae7,aa448da7195abea47d92087691266fde
img_00965,1,1,409,1,2,3,1,1,1,0.8935888409614563,1,0.7353533506393433,1,889d3672f8818ed7,87567adfd586afd85a25c3427dfa6886
img_00966,1,1,410,1,1,3,0,0,0,0.10772369056940079,0,0.06117238476872444,0,ee3d61351e177212,8ce2eaecdea312992fe1820d1eb60283
img_00967,1,1,411,0,0,-1,1,1,1,0.481548547744751,0,0.5152826309204102,1,9a83c3c69e937263,cb4de05c2331607e6efadde7e9c18ec3
img_00968,1,1,412,1,2,4,1,1,1,0.6271452307701111,1,0.3289095163345337,0,82b13f7fc584718a,a07a6aec97046872f96afdbf9cce2542
img_00969,1,1,413,0,3,-1,0,1,0,0.6266419887542725,1,0.2157551646232605,0,cc3325c12ef18bdc,391ce7330fe686513272504659b61027
